lon,lat,Qm
-63.9,46,34
-63.9,46.5,34
-63.9,47,34
-63.9,47.5,34
-63.9,48,34
-63.9,48.5,33
-63.9,49,32
-63.9,49.5,31
-63.9,50,30
-63.9,50.5,28
-63.9,51,27
-63.9,51.5,26
-63.9,52,25
-63.9,52.5,25
-63.9,53,25
-63.9,53.5,25
-63.9,54,23
-63.9,54.5,23
-63.9,55,23
-63.4,41,34
-63.4,41.5,33
-63.4,42,33
-63.4,42.5,33
-63.4,43,33
-63.4,43.5,33
-63.4,44,33
-63.4,44.5,33
-63.4,45,34
-63.4,45.5,34
-63.4,46,34
-63.4,46.5,34
-63.4,47,34
-63.4,47.5,34
-63.4,48,33
-63.4,48.5,33
-63.4,49,32
-63.4,49.5,31
-63.4,50,30
-63.4,50.5,29
-63.4,51,28
-63.4,51.5,27
-63.4,52,26
-63.4,52.5,26
-63.4,53,25
-63.4,53.5,23
-63.4,54,23
-63.4,54.5,23
-62.9,41,34
-62.9,41.5,34
-62.9,42,33
-62.9,42.5,33
-62.9,43,33
-62.9,43.5,33
-62.9,44,34
-62.9,44.5,34
-62.9,45,34
-62.9,45.5,34
-62.9,46,34
-62.9,46.5,34
-62.9,47,34
-62.9,47.5,34
-62.9,48,33
-62.9,48.5,33
-62.9,49,32
-62.9,49.5,31
-62.9,50,30
-62.9,50.5,29
-62.9,51,28
-62.9,51.5,27
-62.9,52,27
-62.9,52.5,26
-62.9,53,26
-62.9,53.5,23
-62.9,54,23
-62.4,41,34
-62.4,41.5,34
-62.4,42,34
-62.4,42.5,33
-62.4,43,33
-62.4,43.5,34
-62.4,44,34
-62.4,44.5,34
-62.4,45,34
-62.4,45.5,34
-62.4,46,34
-62.4,46.5,34
-62.4,47,34
-62.4,47.5,34
-62.4,48,33
-62.4,48.5,33
-62.4,49,32
-62.4,49.5,31
-62.4,50,30
-62.4,50.5,30
-62.4,51,28
-62.4,51.5,28
-62.4,52,27
-62.4,52.5,27
-62.4,53,23
-62.4,53.5,23
-62.4,54,23
-61.9,41,34
-61.9,41.5,34
-61.9,42,34
-61.9,42.5,34
-61.9,43,34
-61.9,43.5,34
-61.9,44,34
-61.9,44.5,34
-61.9,45,34
-61.9,45.5,34
-61.9,46,34
-61.9,46.5,34
-61.9,47,34
-61.9,47.5,34
-61.9,48,33
-61.9,48.5,33
-61.9,49,33
-61.9,49.5,33
-61.9,50,32
-61.9,50.5,32
-61.9,51,31
-61.9,51.5,28
-61.9,52,27
-61.9,52.5,23
-61.9,53,23
-61.4,41,34
-61.4,41.5,34
-61.4,42,34
-61.4,42.5,34
-61.4,43,34
-61.4,43.5,34
-61.4,44,34
-61.4,44.5,34
-61.4,45,34
-61.4,45.5,34
-61.4,46,34
-61.4,46.5,34
-61.4,47,34
-61.4,47.5,35
-61.4,48,35
-61.4,48.5,34
-61.4,49,34
-61.4,49.5,33
-61.4,50,33
-61.4,50.5,32
-61.4,51,32
-61.4,51.5,32
-61.4,52,31
-61.4,52.5,31
-60.9,41,34
-60.9,41.5,34
-60.9,42,34
-60.9,42.5,34
-60.9,43,34
-60.9,43.5,34
-60.9,44,34
-60.9,44.5,34
-60.9,45,34
-60.9,45.5,34
-60.9,46,34
-60.9,46.5,34
-60.9,47,34
-60.9,47.5,35
-60.9,48,35
-60.9,48.5,35
-60.9,49,35
-60.9,49.5,35
-60.9,50,33
-60.9,50.5,33
-60.9,51,33
-60.9,51.5,38
-60.9,52,38
-60.9,52.5,38
-60.9,53,38
-60.4,41.5,34
-60.4,42,34
-60.4,42.5,34
-60.4,43,34
-60.4,43.5,34
-60.4,44,34
-60.4,44.5,34
-60.4,45,34
-60.4,45.5,34
-60.4,46,34
-60.4,46.5,34
-60.4,47,35
-60.4,47.5,35
-60.4,48,35
-60.4,48.5,35
-60.4,49,36
-60.4,49.5,36
-60.4,50,36
-60.4,50.5,36
-60.4,51,36
-60.4,51.5,38
-60.4,52,38
-60.4,52.5,38
-60.4,53,38
-60.4,53.5,38
-59.9,41.5,34
-59.9,42,34
-59.9,42.5,34
-59.9,43,34
-59.9,43.5,34
-59.9,44,34
-59.9,44.5,35
-59.9,45,35
-59.9,45.5,35
-59.9,46,35
-59.9,46.5,35
-59.9,47,35
-59.9,47.5,35
-59.9,48,35
-59.9,48.5,36
-59.9,49,36
-59.9,49.5,36
-59.9,50,36
-59.9,50.5,36
-59.9,51,37
-59.9,51.5,38
-59.9,52,38
-59.9,52.5,38
-59.9,53,38
-59.9,53.5,38
-59.9,54,38
-59.4,41.5,34
-59.4,42,34
-59.4,42.5,34
-59.4,43,34
-59.4,43.5,34
-59.4,44,34
-59.4,44.5,35
-59.4,45,35
-59.4,45.5,35
-59.4,46,35
-59.4,46.5,35
-59.4,47,35
-59.4,47.5,36
-59.4,48,36
-59.4,48.5,36
-59.4,49,36
-59.4,49.5,36
-59.4,50,36
-59.4,50.5,37
-59.4,51,38
-59.4,51.5,38
-59.4,52,38
-59.4,52.5,38
-59.4,53,38
-59.4,53.5,38
-59.4,54,38
-59.4,54.5,38
-58.9,41.5,34
-58.9,42,34
-58.9,42.5,34
-58.9,43,34
-58.9,43.5,34
-58.9,44,35
-58.9,44.5,35
-58.9,45,35
-58.9,45.5,35
-58.9,46,35
-58.9,46.5,35
-58.9,47,36
-58.9,47.5,36
-58.9,48,36
-58.9,48.5,36
-58.9,49,36
-58.9,49.5,37
-58.9,50,37
-58.9,50.5,37
-58.9,51,38
-58.9,51.5,38
-58.9,52,38
-58.9,52.5,38
-58.9,53,38
-58.9,53.5,38
-58.9,54,38
-58.9,54.5,38
-58.4,42,34
-58.4,42.5,34
-58.4,43,34
-58.4,43.5,34
-58.4,44,35
-58.4,44.5,35
-58.4,45,35
-58.4,45.5,36
-58.4,46,36
-58.4,46.5,36
-58.4,47,36
-58.4,47.5,36
-58.4,48,36
-58.4,48.5,37
-58.4,49,37
-58.4,49.5,37
-58.4,50,37
-58.4,50.5,37
-58.4,51,38
-58.4,51.5,38
-58.4,52,38
-58.4,52.5,38
-58.4,53,38
-58.4,53.5,38
-58.4,54,38
-58.4,54.5,38
-57.9,42,34
-57.9,42.5,34
-57.9,43,34
-57.9,43.5,34
-57.9,44,35
-57.9,44.5,36
-57.9,45,36
-57.9,45.5,36
-57.9,46,36
-57.9,46.5,36
-57.9,47,36
-57.9,47.5,37
-57.9,48,37
-57.9,48.5,37
-57.9,49,37
-57.9,49.5,37
-57.9,50,37
-57.9,50.5,38
-57.9,51,38
-57.9,51.5,38
-57.9,52,38
-57.9,52.5,38
-57.9,53,38
-57.9,53.5,38
-57.9,54,38
-57.9,54.5,38
-57.9,55,38
-57.4,42.5,34
-57.4,43,34
-57.4,43.5,36
-57.4,44,36
-57.4,44.5,36
-57.4,45,36
-57.4,45.5,36
-57.4,46,36
-57.4,46.5,36
-57.4,47,37
-57.4,47.5,37
-57.4,48,37
-57.4,48.5,37
-57.4,49,37
-57.4,49.5,38
-57.4,50,38
-57.4,50.5,38
-57.4,51,38
-57.4,51.5,38
-57.4,52,38
-57.4,52.5,38
-57.4,53,38
-57.4,53.5,38
-57.4,54,38
-57.4,54.5,38
-57.4,55,38
-56.9,43,34
-56.9,43.5,36
-56.9,44,36
-56.9,44.5,36
-56.9,45,36
-56.9,45.5,36
-56.9,46,36
-56.9,46.5,37
-56.9,47,37
-56.9,47.5,37
-56.9,48,37
-56.9,48.5,38
-56.9,49,38
-56.9,49.5,38
-56.9,50,38
-56.9,50.5,38
-56.9,51,38
-56.9,51.5,38
-56.9,52,38
-56.9,52.5,38
-56.9,53,38
-56.9,53.5,38
-56.9,54,38
-56.9,54.5,38
-56.9,55,38
-56.4,43.5,36
-56.4,44,36
-56.4,44.5,36
-56.4,45,36
-56.4,45.5,36
-56.4,46,37
-56.4,46.5,37
-56.4,47,37
-56.4,47.5,37
-56.4,48,38
-56.4,48.5,38
-56.4,49,38
-56.4,49.5,38
-56.4,50,38
-56.4,50.5,38
-56.4,51,38
-56.4,51.5,38
-56.4,52,38
-56.4,52.5,38
-56.4,53,38
-56.4,53.5,38
-56.4,54,38
-56.4,54.5,38
-56.4,55,38
-55.9,44,38
-55.9,44.5,38
-55.9,45,36
-55.9,45.5,37
-55.9,46,37
-55.9,46.5,37
-55.9,47,37
-55.9,47.5,37
-55.9,48,38
-55.9,48.5,38
-55.9,49,38
-55.9,49.5,38
-55.9,50,38
-55.9,50.5,38
-55.9,51,38
-55.9,51.5,38
-55.9,52,38
-55.9,52.5,38
-55.9,53,38
-55.9,53.5,38
-55.9,54,38
-55.9,54.5,38
-55.4,44,38
-55.4,44.5,38
-55.4,45,38
-55.4,45.5,38
-55.4,46,38
-55.4,46.5,38
-55.4,47,38
-55.4,47.5,38
-55.4,48,38
-55.4,48.5,38
-55.4,49,38
-55.4,49.5,38
-55.4,50,38
-55.4,50.5,38
-55.4,51,38
-55.4,51.5,38
-55.4,52,38
-55.4,52.5,38
-55.4,53,38
-55.4,53.5,38
-55.4,54,38
-55.4,54.5,38
-54.9,44,38
-54.9,44.5,38
-54.9,45,38
-54.9,45.5,38
-54.9,46,38
-54.9,46.5,38
-54.9,47,38
-54.9,47.5,38
-54.9,48,38
-54.9,48.5,38
-54.9,49,38
-54.9,49.5,38
-54.9,50,38
-54.9,50.5,38
-54.9,51,38
-54.9,51.5,38
-54.9,52,38
-54.9,52.5,38
-54.9,53,38
-54.9,53.5,38
-54.9,54,38
-54.9,54.5,38
-54.4,44.5,38
-54.4,45,38
-54.4,45.5,38
-54.4,46,38
-54.4,46.5,38
-54.4,47,38
-54.4,47.5,38
-54.4,48,38
-54.4,48.5,38
-54.4,49,38
-54.4,49.5,38
-54.4,50,38
-54.4,50.5,38
-54.4,51,38
-54.4,51.5,38
-54.4,52,38
-54.4,52.5,38
-54.4,53,38
-54.4,53.5,38
-54.4,54,38
-53.9,44.5,38
-53.9,45,38
-53.9,45.5,38
-53.9,46,38
-53.9,46.5,38
-53.9,47,38
-53.9,47.5,38
-53.9,48,38
-53.9,48.5,38
-53.9,49,38
-53.9,49.5,38
-53.9,50,38
-53.9,50.5,38
-53.9,51,38
-53.9,51.5,38
-53.9,52,38
-53.9,52.5,38
-53.9,53,38
-53.9,53.5,38
-53.9,54,38
-53.4,45,38
-53.4,45.5,38
-53.4,46,38
-53.4,46.5,38
-53.4,47,38
-53.4,47.5,38
-53.4,48,38
-53.4,48.5,38
-53.4,49,38
-53.4,49.5,38
-53.4,50,38
-53.4,50.5,38
-53.4,51,38
-53.4,51.5,38
-53.4,52,38
-53.4,52.5,38
-53.4,53,38
-53.4,53.5,38
-52.9,45.5,38
-52.9,46,38
-52.9,46.5,38
-52.9,47,38
-52.9,47.5,38
-52.9,48,38
-52.9,48.5,38
-52.9,49,38
-52.9,49.5,38
-52.9,50,38
-52.9,50.5,38
-52.9,51,38
-52.9,51.5,38
-52.9,52,38
-52.9,52.5,38
-52.4,46.5,38
-52.4,47,38
-52.4,47.5,38
-52.4,48,38
-52.4,48.5,38
-52.4,49,38
-52.4,49.5,38
-52.4,50,38
-52.4,50.5,38
-52.4,51,38
-52.4,51.5,38
-51.9,48,38
-51.9,48.5,38
-51.9,49,38
