-106.4,41.2,1189,56
-106.4,46,994,68
-106.2,33.2,1350,43
-106.2,38,1299,47
-106.2,42.8,1021,67
-106.2,47.6,1062,66
-106,34.6,1343,44
-106,39.4,1248,51
-106,44.2,871,73
-105.8,31.2,1237,52
-105.8,36,1350,43
-105.8,40.8,1230,53
-105.8,45.6,894,72
-105.6,32.8,1350,43
-105.6,37.6,1349,43
-105.6,42.4,1060,66
-105.6,47.2,1028,67
-105.4,34.2,1350,43
-105.4,39,1177,57
-105.4,43.8,882,72
-105.4,48.6,1046,66
-105.2,35,1332,45
-105.2,39.8,1206,55
-105.2,44.6,981,69
-105,31,1245,52
-105,35.8,1341,44
-105,40.6,1185,56
-105,45.4,901,72
-104.8,31.6,1235,52
-104.8,36.4,1339,44
-104.8,41.2,1108,63
-104.8,46,876,72
-104.6,31.8,1179,57
-104.6,36.6,1338,44
-104.6,41.4,1100,63
-104.6,46.2,933,70
-104.4,32,1112,62
-104.4,36.8,1326,45
-104.4,41.6,1102,63
-104.4,46.4,941,70
-104.2,32.4,1117,62
-104.2,37.2,1301,47
-104.2,42,1139,60
-104.2,46.8,1021,67
-104,32.6,1118,62
-104,37.4,1281,49
-104,42.2,1136,60
-104,47,969,69
-103.8,32.8,1101,63
-103.8,37.6,1278,49
-103.8,42.4,1091,64
-103.8,47.2,960,69
-103.6,33,1108,63
-103.6,37.8,1266,50
-103.6,42.6,1064,66
-103.6,47.4,969,69
-103.4,33.2,1116,62
-103.4,38,1241,52
-103.4,42.8,1077,65
-103.4,47.6,969,69
-103.2,33.4,1120,62
-103.2,38.2,1215,54
-103.2,43,1111,62
-103.2,47.8,926,71
-103,33.6,1071,65
-103,38.4,1198,55
-103,43.2,1093,64
-103,48,908,71
-102.8,33.8,997,68
-102.8,38.6,1173,57
-102.8,43.4,1084,65
-102.8,48.2,880,72
-102.6,34,979,69
-102.6,38.8,1133,61
-102.6,43.6,1036,67
-102.6,48.4,884,72
-102.4,34.2,986,68
-102.4,39,1106,63
-102.4,43.8,1039,66
-102.4,48.6,961,69
-102.2,34.4,919,71
-102.2,39.2,1076,65
-102.2,44,1036,67
-102,29.8,1182,57
-102,34.6,917,71
-102,39.4,1011,68
-102,44.2,1011,67
-101.8,30,1152,59
-101.8,34.8,949,70
-101.8,39.6,974,69
-101.8,44.4,1013,67
-101.6,30.2,1130,61
-101.6,35,1033,67
-101.6,39.8,973,69
-101.6,44.6,999,68
-101.4,30.4,1116,62
-101.4,35.2,1137,60
-101.4,40,942,70
-101.4,44.8,964,69
-101.2,30.2,1141,60
-101.2,35,1097,64
-101.2,39.8,962,69
-101.2,44.6,935,70
-101,29.8,1144,60
-101,34.6,992,68
-101,39.4,955,70
-101,44.2,905,71
-100.8,29.4,1162,58
-100.8,34.2,877,72
-100.8,39,991,68
-100.8,43.8,965,69
-100.8,48.6,994,68
-100.6,33.8,784,76
-100.6,38.6,1001,68
-100.6,43.4,992,68
-100.6,48.2,1002,68
-100.4,33.2,869,73
-100.4,38,945,70
-100.4,42.8,1002,68
-100.4,47.6,899,72
-100.2,32,873,73
-100.2,36.8,893,72
-100.2,41.6,910,71
-100.2,46.4,877,72
-100,30.8,941,70
-100,35.6,970,69
-100,40.4,903,71
-100,45.2,755,77
-99.8,29.4,1084,65
-99.8,34.2,839,74
-99.8,39,987,68
-99.8,43.8,935,70
-99.8,48.6,778,76
-99.6,32.2,829,74
-99.6,37,879,72
-99.6,41.8,830,74
-99.6,46.6,814,75
-99.4,30.2,1020,67
-99.4,35,941,70
-99.4,39.8,768,76
-99.4,44.6,825,74
-99.2,28,1094,64
-99.2,32.8,933,70
-99.2,37.6,858,73
-99.2,42.4,940,70
-99.2,47.2,754,77
-99,30.6,949,70
-99,35.4,928,71
-99,40.2,817,75
-99,45,820,75
-98.8,28.2,1085,65
-98.8,33,922,71
-98.8,37.8,904,71
-98.8,42.6,940,70
-98.8,47.4,740,77
-98.6,30.6,922,71
-98.6,35.4,871,73
-98.6,40.2,744,77
-98.6,45,880,72
-98.4,28,1045,66
-98.4,32.8,877,72
-98.4,37.6,890,72
-98.4,42.4,953,70
-98.4,47.2,642,81
-98.2,30,1121,62
-98.2,34.8,850,73
-98.2,39.6,726,78
-98.2,44.4,819,75
-98,27.2,1042,66
-98,32,930,70
-98,36.8,829,74
-98,41.6,856,73
-98,46.4,517,86
-97.8,29.4,1139,60
-97.8,34.2,920,71
-97.8,39,825,74
-97.8,43.8,879,72
-97.8,48.6,819,75
-97.6,31.8,969,69
-97.6,36.6,778,76
-97.6,41.4,830,74
-97.6,46.2,717,78
-97.4,30,1071,65
-97.4,34.8,847,74
-97.4,39.6,917,71
-97.4,44.4,863,73
-97.2,28.8,1068,65
-97.2,33.6,750,77
-97.2,38.4,867,73
-97.2,43.2,875,72
-97.2,48,713,78
-97,32.6,956,70
-97,37.4,903,71
-97,42.2,874,73
-97,47,706,79
-96.8,31.4,989,68
-96.8,36.2,871,73
-96.8,41,935,70
-96.8,45.8,849,73
-96.6,30.4,1075,65
-96.6,35.2,780,76
-96.6,40,927,71
-96.6,44.8,940,70
-96.4,30,1092,64
-96.4,34.8,775,76
-96.4,39.6,883,72
-96.4,44.4,942,70
-96.2,29.6,1060,66
-96.2,34.4,817,75
-96.2,39.2,849,73
-96.2,44,913,71
-96,29.2,999,68
-96,34,729,78
-96,38.8,795,75
-96,43.6,848,73
-96,48.4,784,76
-95.8,33.6,721,78
-95.8,38.4,729,78
-95.8,43.2,768,76
-95.8,48,822,74
-95.6,33.2,837,74
-95.6,38,814,75
-95.6,42.8,735,78
-95.6,47.6,755,77
-95.4,32.8,941,70
-95.4,37.6,901,72
-95.4,42.4,802,75
-95.4,47.2,725,78
-95.2,32.6,1019,67
-95.2,37.4,905,71
-95.2,42.2,847,74
-95.2,47,756,77
-95,32.8,1036,67
-95,37.6,908,71
-95,42.4,886,72
-95,47.2,687,79
-94.8,33,1006,68
-94.8,37.8,859,73
-94.8,42.6,887,72
-94.8,47.4,654,81
-94.6,33.2,943,70
-94.6,38,797,75
-94.6,42.8,887,72
-94.6,47.6,666,80
-94.4,33.4,839,74
-94.4,38.2,763,77
-94.4,43,926,71
-94.4,47.8,727,78
-94.2,34,739,78
-94.2,38.8,773,76
-94.2,43.6,766,77
-94.2,48.4,615,82
-94,34.8,966,69
-94,39.6,857,73
-94,44.4,879,72
-93.8,30.8,1081,65
-93.8,35.6,876,72
-93.8,40.4,822,74
-93.8,45.2,966,69
-93.6,31.8,1123,61
-93.6,36.6,836,74
-93.6,41.4,893,72
-93.6,46.2,858,73
-93.4,33,1035,67
-93.4,37.8,860,73
-93.4,42.6,782,76
-93.4,47.4,785,76
-93.2,34.2,908,71
-93.2,39,747,77
-93.2,43.8,803,75
-93,30.6,1019,67
-93,35.4,1012,67
-93,40.2,839,74
-93,45,967,69
-92.8,31.8,1112,62
-92.8,36.6,910,71
-92.8,41.4,802,75
-92.8,46.2,865,73
-92.6,33,1113,62
-92.6,37.8,878,72
-92.6,42.6,688,79
-92.6,47.4,840,74
-92.4,34.4,1081,65
-92.4,39.2,788,76
-92.4,44,809,75
-92.2,31,1086,65
-92.2,35.8,968,69
-92.2,40.6,833,74
-92.2,45.4,869,73
-92,32.4,1146,60
-92,37.2,931,70
-92,42,772,76
-92,46.8,742,77
-91.8,33.8,1119,62
-91.8,38.6,791,76
-91.8,43.4,727,78
-91.6,30.6,997,68
-91.6,35.4,1035,67
-91.6,40.2,848,73
-91.6,45,787,76
-91.4,32.4,1104,63
-91.4,37.2,890,72
-91.4,42,818,75
-91.4,46.8,788,76
-91.2,34,1125,61
-91.2,38.8,886,72
-91.2,43.6,801,75
-91,30.4,921,71
-91,35.2,1017,67
-91,40,830,74
-91,44.8,896,72
-90.8,31.6,1045,66
-90.8,36.4,1012,67
-90.8,41.2,794,75
-90.8,46,808,75
-90.6,32.8,1020,67
-90.6,37.6,876,72
-90.6,42.4,836,74
-90.6,47.2,685,79
-90.4,34,1035,67
-90.4,38.8,960,69
-90.4,43.6,885,72
-90.2,30.4,1041,66
-90.2,35.2,1063,66
-90.2,40,816,75
-90.2,44.8,842,74
-90,31.6,997,68
-90,36.4,993,68
-90,41.2,844,74
-90,46,890,72
-89.8,32.8,970,69
-89.8,37.6,1059,66
-89.8,42.4,820,75
-89.8,47.2,785,76
-89.6,34,939,70
-89.6,38.8,934,70
-89.6,43.6,798,75
-89.4,30.4,1140,60
-89.4,35.2,1054,66
-89.4,40,940,70
-89.4,44.8,685,79
-89.2,31.8,964,69
-89.2,36.6,869,73
-89.2,41.4,914,71
-89.2,46.2,842,74
-89,33.2,965,69
-89,38,858,73
-89,42.8,811,75
-88.8,30.2,1043,66
-88.8,35,864,73
-88.8,39.8,940,70
-88.8,44.6,811,75
-88.6,32.6,995,68
-88.6,37.4,932,70
-88.6,42.2,855,73
-88.4,30.8,1034,67
-88.4,35.6,891,72
-88.4,40.4,862,73
-88.4,45.2,842,74
-88.2,34,863,73
-88.2,38.8,966,69
-88.2,43.6,869,73
-88,32.6,939,70
-88,37.4,1007,68
-88,42.2,844,74
-87.8,31.4,967,69
-87.8,36.2,929,71
-87.8,41,862,73
-87.8,45.8,835,74
-87.6,34.8,833,74
-87.6,39.6,849,73
-87.6,44.4,695,79
-87.4,33.6,851,73
-87.4,38.4,909,71
-87.2,32.4,956,70
-87.2,37.2,953,70
-87.2,42,876,72
-87,31.2,895,72
-87,36,953,70
-87,40.8,931,70
-87,45.6,849,73
-86.8,34.8,896,72
-86.8,39.6,842,74
-86.8,44.4,877,72
-86.6,33.2,913,71
-86.6,38,855,73
-86.6,42.8,790,76
-86.4,32,859,73
-86.4,36.8,939,70
-86.4,41.6,898,72
-86.2,31.2,819,75
-86.2,36,889,72
-86.2,40.8,860,73
-86.2,46.2,909,71
-86,34.8,916,71
-86,39.6,795,75
-86,44.4,897,72
-85.8,33,979,69
-85.8,37.8,839,74
-85.8,42.6,618,82
-85.6,31,891,72
-85.6,35.8,753,77
-85.6,40.6,683,80
-85.6,45.4,945,70
-85.4,33.8,924,71
-85.4,38.6,810,75
-85.4,43.4,808,75
-85.2,31.8,940,70
-85.2,36.6,924,71
-85.2,41.4,751,77
-85.2,46.2,976,69
-85,34.6,884,72
-85,39.4,684,80
-85,44.2,869,73
-84.8,32.4,1024,67
-84.8,37.2,857,73
-84.8,42,745,77
-84.8,46.8,859,73
-84.6,34.8,953,70
-84.6,39.6,786,76
-84.6,44.4,999,68
-84.4,32,1013,67
-84.4,36.8,849,73
-84.4,41.6,900,72
-84.4,46.4,905,71
-84.2,34,1017,67
-84.2,38.8,867,73
-84.2,43.6,944,70
-84,31,978,69
-84,35.8,836,74
-84,40.6,939,70
-84,45.4,894,72
-83.8,32.8,905,71
-83.8,37.6,874,73
-83.8,42.4,995,68
-83.6,29.8,969,69
-83.6,34.6,991,68
-83.6,39.4,947,70
-83.6,44.2,879,72
-83.4,31.2,1032,67
-83.4,36,909,71
-83.4,40.8,935,70
-83.4,45.6,914,71
-83.2,32.2,901,72
-83.2,37,854,73
-83.2,41.8,938,70
-83.2,46.6,884,72
-83,32.6,952,70
-83,37.4,861,73
-83,42.2,832,74
-82.8,28.6,838,74
-82.8,33.4,988,68
-82.8,38.2,883,72
-82.8,43,878,72
-82.6,29.6,1091,64
-82.6,34.4,995,68
-82.6,39.2,839,74
-82.6,44,900,72
-82.4,30.2,1111,62
-82.4,35,949,70
-82.4,39.8,787,76
-82.4,44.6,947,70
-82.2,30.4,1094,64
-82.2,35.2,947,70
-82.2,40,818,75
-82.2,44.8,958,69
-82,29.6,1071,65
-82,34.4,965,69
-82,39.2,809,75
-82,44,952,70
-81.8,29,1061,66
-81.8,33.8,994,68
-81.8,38.6,844,74
-81.8,43.4,949,70
-81.6,28.2,1036,67
-81.6,33,1019,67
-81.6,37.8,840,74
-81.6,42.6,915,71
-81.4,27.4,995,68
-81.4,32.6,1020,67
-81.4,37.4,917,71
-81.4,42.2,926,71
-81.2,27,1047,66
-81.2,33.6,1004,68
-81.2,38.4,888,72
-81.2,43.2,922,71
-81,27.6,975,69
-81,35.6,903,71
-81,40.4,958,69
-80.8,32.8,1065,66
-80.8,37.6,956,70
-80.8,42.4,925,71
-80.6,26.2,688,79
-80.6,34.6,950,70
-80.6,39.4,904,71
-80.6,44.2,1010,68
-80.4,33.4,973,69
-80.4,38.2,1086,64
-80.4,43,973,69
-80.2,32.6,993,68
-80.2,37.4,1072,65
-80.2,42.2,899,72
-80.2,47,861,73
-80,36.8,978,69
-80,41.6,945,70
-80,46.4,903,71
-79.8,36.4,955,70
-79.8,41.2,900,72
-79.8,46,857,73
-79.6,36.6,969,69
-79.6,41.4,906,71
-79.6,46.2,914,71
-79.4,36.8,973,69
-79.4,41.6,893,72
-79.4,46.4,923,71
-79.2,37,998,68
-79.2,41.8,911,71
-79.2,46.6,846,74
-79,37.4,1002,68
-79,42.2,917,71
-78.8,33.4,513,86
-78.8,38.2,1136,60
-78.8,43,911,71
-78.6,34.4,1077,65
-78.6,39.2,1010,68
-78.6,44,907,71
-78.4,35.4,1036,67
-78.4,40.2,922,71
-78.4,45,878,72
-78.2,36.4,850,73
-78.2,41.2,879,72
-78.2,46,815,75
-78,37.8,1066,65
-78,42.6,834,74
-77.8,34.6,797,75
-77.8,39.4,1063,66
-77.8,44.2,910,71
-77.6,36.2,965,69
-77.6,41,935,70
-77.6,45.8,881,72
-77.4,37.8,974,69
-77.4,42.6,892,72
-77.2,34.8,788,76
-77.2,39.6,996,68
-77.2,44.4,916,71
-77,36.8,1059,66
-77,41.6,860,73
-77,46.4,848,73
-76.8,39,786,76
-76.8,43.8,955,70
-76.6,36.6,1046,66
-76.6,41.4,842,74
-76.6,46.2,908,71
-76.4,39.4,917,71
-76.4,44.2,995,68
-76.2,37.4,972,69
-76.2,42.2,887,72
-76,36.4,931,70
-76,41.2,873,73
-76,46,955,70
-75.8,40.8,851,73
-75.8,45.6,993,68
-75.6,40.6,898,72
-75.6,45.4,1020,67
-75.4,41.6,946,70
-75.4,46.4,935,70
-75.2,42.8,918,71
-75,39.2,782,76
-75,44,1009,68
-74.8,40.6,970,69
-74.8,45.4,997,68
-74.6,42.8,1101,63
-74.4,40.4,926,71
-74.4,45.2,1004,68
-74.2,43,1179,57
-74,40.8,962,69
-74,45.6,939,70
-73.8,43.4,1196,56
-73.6,41.2,939,70
-73.6,46,958,69
-73.4,44,1109,63
-73.2,42,1155,59
-73.2,46.8,818,75
-73,45.4,971,69
-72.8,44.2,1223,53
-72.6,43,1242,52
-72.4,42,1126,61
-72.4,46.8,887,72
-72.2,45.8,982,69
-72,44.8,1201,55
-71.8,43.6,1210,54
-71.6,42.4,1031,67
-71.4,41.2,913,71
-71.4,46,997,68
-71.2,44.8,1133,61
-71,43.8,1187,56
-70.8,43.2,1203,55
-70.6,42.6,1160,59
-70.4,42,1204,55
-70.4,46.8,956,70
-70.2,47,913,71
-69.8,43.6,1098,63
-69.6,44.8,1050,66
-69.4,46.4,942,70
-69,45.2,1045,66
-68.8,47,737,78
-68.4,46.2,1042,66
-67.8,45.2,1109,63
-124,42,1327,45
-123.8,42.6,1264,50
-123.6,42.4,1285,48
-123.6,47.8,1301,47
-123.4,43.6,1275,49
-123.2,39,1336,44
-123.2,43.8,1242,52
-123,38.4,1299,47
-123,43.2,1218,54
-123,48,1144,60
-122.8,41.6,1271,50
-122.8,46.4,1156,59
-122.6,39.6,1240,52
-122.6,44.4,1162,58
-122.4,37.2,1313,46
-122.4,42,1245,52
-122.4,46.8,1139,60
-122.2,39.2,1308,47
-122.2,44,1219,54
-122.2,48.8,1094,64
-122,41,1181,57
-122,45.8,1230,53
-121.8,37.8,1221,54
-121.8,42.6,1264,50
-121.8,47.4,1150,59
-121.6,39.4,1291,48
-121.6,44.2,1273,49
-121.4,36,1347,43
-121.4,40.8,1275,49
-121.4,45.6,1298,47
-121.2,37,1248,51
-121.2,41.8,1305,47
-121.2,46.6,1311,46
-121,37.8,1327,45
-121,42.6,1350,43
-121,47.4,1250,51
-120.8,38.4,1350,43
-120.8,43.2,1350,43
-120.8,48,1256,51
-120.6,38.8,1313,46
-120.6,43.6,1350,43
-120.6,48.4,1280,49
-120.4,39,1311,46
-120.4,43.8,1350,43
-120.4,48.6,1280,49
-120.2,39.2,1314,46
-120.2,44,1344,44
-120.2,48.8,1280,49
-120,39.4,1323,45
-120,44.2,1333,45
-119.8,34.6,1211,54
-119.8,39.4,1323,45
-119.8,44.2,1341,44
-119.6,33.6,1293,48
-119.6,38.4,1312,46
-119.6,43.2,1350,43
-119.6,48,1190,56
-119.4,37,1335,44
-119.4,41.8,1350,43
-119.4,46.6,1285,48
-119.2,35.6,1313,46
-119.2,40.4,1348,43
-119.2,45.2,1291,48
-119,34.2,1169,58
-119,39,1345,44
-119,43.8,1350,43
-119,48.6,1248,51
-118.8,37.6,1350,43
-118.8,42.4,1350,43
-118.8,47.2,1236,52
-118.6,36.2,1298,47
-118.6,41,1350,43
-118.6,45.8,1261,50
-118.4,34.8,1298,47
-118.4,39.6,1310,46
-118.4,44.4,1337,44
-118.2,33.4,1245,52
-118.2,38.2,1348,43
-118.2,43,1350,43
-118.2,47.8,1222,53
-118,37,1324,45
-118,41.8,1350,43
-118,46.6,1175,57
-117.8,35.8,1292,48
-117.8,40.6,1350,43
-117.8,45.4,1266,50
-117.6,34.4,1225,53
-117.6,39.2,1347,43
-117.6,44,1311,46
-117.4,33,1350,43
-117.4,37.8,1314,46
-117.4,42.6,1350,43
-117.4,47.4,1175,57
-117.2,36.4,1331,45
-117.2,41.2,1350,43
-117.2,46,1175,57
-117,35,1248,51
-117,39.8,1346,43
-117,44.6,1261,50
-116.8,33.6,1336,44
-116.8,38.4,1315,46
-116.8,43.2,1350,43
-116.8,48,1170,58
-116.6,37,1350,43
-116.6,41.8,1350,43
-116.6,46.6,1105,63
-116.4,35.6,1309,46
-116.4,40.4,1349,43
-116.4,45.2,1219,54
-116.2,34.2,1280,49
-116.2,39,1326,45
-116.2,43.8,1283,49
-116.2,48.6,1252,51
-116,37.4,1323,45
-116,42.2,1350,43
-116,47,1063,66
-115.8,35.8,1350,43
-115.8,40.6,1318,46
-115.8,45.4,1221,54
-115.6,34.2,1318,46
-115.6,39,1334,44
-115.6,43.8,1310,46
-115.6,48.6,1184,57
-115.4,37.4,1334,44
-115.4,42.2,1350,43
-115.4,47,1141,60
-115.2,35.8,1333,45
-115.2,40.6,1334,44
-115.2,45.4,1253,51
-115,34.2,1328,45
-115,39,1346,43
-115,43.8,1350,43
-115,48.6,1167,58
-114.8,37.4,1350,43
-114.8,42.2,1350,43
-114.8,47,1225,53
-114.6,35.8,1322,45
-114.6,40.6,1349,43
-114.6,45.4,1258,51
-114.4,34.2,1340,44
-114.4,39,1316,46
-114.4,43.8,1350,43
-114.4,48.6,1146,60
-114.2,37.2,1350,43
-114.2,42,1350,43
-114.2,46.8,1206,55
-114,35,1313,46
-114,39.8,1350,43
-114,44.6,1303,47
-113.8,32.8,1244,52
-113.8,37.6,1350,43
-113.8,42.4,1350,43
-113.8,47.2,1189,56
-113.6,35.4,1312,46
-113.6,40.2,1350,43
-113.6,45,1260,50
-113.4,33.2,1266,50
-113.4,38,1350,43
-113.4,42.8,1350,43
-113.4,47.6,1133,61
-113.2,35.8,1350,43
-113.2,40.6,1346,43
-113.2,45.4,1250,51
-113,33.6,1256,51
-113,38.4,1350,43
-113,43.2,1350,43
-113,48,1040,66
-112.8,36.2,1350,43
-112.8,41,1267,50
-112.8,45.8,1245,52
-112.6,34,1314,46
-112.6,38.8,1350,43
-112.6,43.6,1350,43
-112.6,48.4,1044,66
-112.4,36.4,1350,43
-112.4,41.2,1230,53
-112.4,46,1234,53
-112.2,34,1323,45
-112.2,38.8,1350,43
-112.2,43.6,1350,43
-112.2,48.4,1031,67
-112,36.4,1345,44
-112,41.2,1229,53
-112,46,1235,52
-111.8,34,1326,45
-111.8,38.8,1347,43
-111.8,43.6,1350,43
-111.8,48.4,1061,66
-111.6,36.4,1329,45
-111.6,41.2,1234,52
-111.6,46,1239,52
-111.4,33.8,1308,47
-111.4,38.6,1327,45
-111.4,43.4,1339,44
-111.4,48.2,1083,65
-111.2,36,1350,43
-111.2,40.8,1234,53
-111.2,45.6,1274,49
-111,33.4,1320,46
-111,38.2,1262,50
-111,43,1258,51
-111,47.8,1071,65
-110.8,35.4,1338,44
-110.8,40.2,1243,52
-110.8,45,1350,43
-110.6,32.6,1334,44
-110.6,37.4,1286,48
-110.6,42.2,1074,65
-110.6,47,1213,54
-110.4,34.6,1350,43
-110.4,39.4,1157,59
-110.4,44.2,1350,43
-110.2,31.8,1300,47
-110.2,36.6,1283,49
-110.2,41.4,933,70
-110.2,46.2,1229,53
-110,33.8,1350,43
-110,38.6,1191,56
-110,43.4,1266,50
-110,48.2,1126,61
-109.8,35.8,1270,50
-109.8,40.6,1126,61
-109.8,45.4,1284,48
-109.6,33,1315,46
-109.6,37.8,1179,57
-109.6,42.6,1055,66
-109.6,47.4,1180,57
-109.4,35,1340,44
-109.4,39.8,1131,61
-109.4,44.6,1238,52
-109.2,32.2,1309,46
-109.2,37,1215,54
-109.2,41.8,888,72
-109.2,46.6,1165,58
-109,34.2,1350,43
-109,39,1129,61
-109,43.8,1193,56
-109,48.6,1045,66
-108.8,36.2,1195,56
-108.8,41,1071,65
-108.8,45.8,1090,64
-108.6,33.4,1350,43
-108.6,38.2,1237,52
-108.6,43,1053,66
-108.6,47.8,1175,57
-108.4,35.4,1278,49
-108.4,40.2,1108,63
-108.4,45,1072,65
-108.2,32.6,1350,43
-108.2,37.4,1273,49
-108.2,42.2,992,68
-108.2,47,1164,58
-108,34.6,1350,43
-108,39.4,1245,52
-108,44.2,1090,64
-107.8,31.8,1342,44
-107.8,36.6,1234,52
-107.8,41.4,937,70
-107.8,46.2,1130,61
-107.6,33.8,1350,43
-107.6,38.6,1306,47
-107.6,43.4,1127,61
-107.6,48.2,1008,68
-107.4,35.8,1294,48
-107.4,40.6,1198,55
-107.4,45.4,965,69
-107.2,33,1335,44
-107.2,37.8,1324,45
-107.2,42.6,961,69
-107.2,47.4,1079,65
-107,35,1350,43
-107,39.8,1288,48
-107,44.6,930,70
-106.8,32.4,1349,43
-106.8,37.2,1316,46
-106.8,42,948,70
-106.8,46.8,1100,63
-106.6,34.6,1329,45
-106.6,39.4,1294,48
-106.6,44.2,940,70
-106.4,31.8,1327,45
-106.4,36.6,1350,43
-106.4,41.4,1122,62
-106.4,46.2,1016,67
-106.2,33.4,1350,43
-106.2,38.2,1295,48
-106.2,43,990,68
-106.2,47.8,1043,66
-106,34.8,1344,44
-106,39.6,1264,50
-106,44.4,850,73
-105.8,31.4,1264,50
-105.8,36.2,1350,43
-105.8,41,1211,54
-105.8,45.8,891,72
-105.6,33,1350,43
-105.6,37.8,1343,44
-105.6,42.6,1022,67
-105.6,47.4,1018,67
-105.4,34.4,1350,43
-105.4,39.2,1161,58
-105.4,44,881,72
-105.2,30.4,1247,51
-105.2,35.2,1327,45
-105.2,40,1198,55
-105.2,44.8,1008,68
-105,31.2,1238,52
-105,36,1350,43
-105,40.8,1147,60
-105,45.6,860,73
-104.8,31.8,1222,54
-104.8,36.6,1345,44
-104.8,41.4,1096,64
-104.8,46.2,937,70
-104.6,32,1149,59
-104.6,36.8,1339,44
-104.6,41.6,1083,65
-104.6,46.4,983,69
-104.4,32.2,1106,63
-104.4,37,1325,45
-104.4,41.8,1083,65
-104.4,46.6,1019,67
-104.2,32.6,1106,63
-104.2,37.4,1293,48
-104.2,42.2,1142,60
-104.2,47,1016,67
-104,32.8,1117,62
-104,37.6,1281,49
-104,42.4,1118,62
-104,47.2,969,69
-103.8,33,1110,63
-103.8,37.8,1271,50
-103.8,42.6,1107,63
-103.8,47.4,977,69
-103.6,33.2,1116,62
-103.6,38,1254,51
-103.6,42.8,1091,64
-103.6,47.6,980,69
-103.4,33.4,1140,60
-103.4,38.2,1236,52
-103.4,43,1097,64
-103.4,47.8,960,69
-103.2,33.6,1133,61
-103.2,38.4,1216,54
-103.2,43.2,1119,62
-103.2,48,899,72
-103,33.8,1082,65
-103,38.6,1193,56
-103,43.4,1099,63
-103,48.2,894,72
-102.8,34,1070,65
-102.8,38.8,1166,58
-102.8,43.6,1047,66
-102.8,48.4,891,72
-102.6,34.2,981,69
-102.6,39,1156,59
-102.6,43.8,1045,66
-102.6,48.6,943,70
-102.4,34.4,987,68
-102.4,39.2,1097,64
-102.4,44,1046,66
-102.2,29.8,1191,56
-102.2,34.6,965,69
-102.2,39.4,1031,67
-102.2,44.2,1008,68
-102,30,1158,59
-102,34.8,978,69
-102,39.6,915,71
-102,44.4,1008,68
-101.8,30.2,1120,62
-101.8,35,1003,68
-101.8,39.8,932,70
-101.8,44.6,1031,67
-101.6,30.4,1096,64
-101.6,35.2,1101,63
-101.6,40,953,70
-101.6,44.8,996,68
-101.4,30.6,1093,64
-101.4,35.4,1136,60
-101.4,40.2,919,71
-101.4,45,980,69
-101.2,30.4,1124,61
-101.2,35.2,1133,61
-101.2,40,944,70
-101.2,44.8,955,70
-101,30,1152,59
-101,34.8,1045,66
-101,39.6,984,68
-101,44.4,907,71
-100.8,29.6,1158,59
-100.8,34.4,969,69
-100.8,39.2,975,69
-100.8,44,940,70
-100.6,29.2,1154,59
-100.6,34,847,74
-100.6,38.8,986,68
-100.6,43.6,979,69
-100.6,48.4,993,68
-100.4,33.4,866,73
-100.4,38.2,962,69
-100.4,43,981,69
-100.4,47.8,966,69
-100.2,32.2,860,73
-100.2,37,867,73
-100.2,41.8,919,71
-100.2,46.6,877,72
-100,31,916,71
-100,35.8,949,70
-100,40.6,905,71
-100,45.4,743,77
-99.8,29.6,1090,64
-99.8,34.4,888,72
-99.8,39.2,1002,68
-99.8,44,955,70
-99.6,27.6,1108,63
-99.6,32.4,848,73
-99.6,37.2,878,72
-99.6,42,845,74
-99.6,46.8,751,77
-99.4,30.4,987,68
-99.4,35.2,957,69
-99.4,40,722,78
-99.4,44.8,819,75
-99.2,28.2,1075,65
-99.2,33,927,71
-99.2,37.8,897,72
-99.2,42.6,948,70
-99.2,47.4,757,77
-99,30.8,899,72
-99,35.6,946,70
-99,40.4,852,73
-99,45.2,843,74
-98.8,28.4,1089,64
-98.8,33.2,869,73
-98.8,38,928,71
-98.8,42.8,897,72
-98.8,47.6,760,77
-98.6,30.8,865,73
-98.6,35.6,857,73
-98.6,40.4,800,75
-98.6,45.2,856,73
-98.4,28.2,1102,63
-98.4,33,825,74
-98.4,37.8,898,72
-98.4,42.6,915,71
-98.4,47.4,717,78
-98.2,30.2,1070,65
-98.2,35,822,74
-98.2,39.8,696,79
-98.2,44.6,866,73
-98,27.4,1034,67
-98,32.2,925,71
-98,37,832,74
-98,41.8,877,72
-98,46.6,486,87
-97.8,29.6,1138,60
-97.8,34.4,907,71
-97.8,39.2,800,75
-97.8,44,876,72
-97.6,27.2,825,74
-97.6,32,937,70
-97.6,36.8,781,76
-97.6,41.6,813,75
-97.6,46.4,649,81
-97.4,30.2,1053,66
-97.4,35,854,73
-97.4,39.8,883,72
-97.4,44.6,846,74
-97.2,29,1112,62
-97.2,33.8,738,78
-97.2,38.6,867,73
-97.2,43.4,851,73
-97.2,48.2,743,77
-97,32.8,942,70
-97,37.6,899,72
-97,42.4,915,71
-97,47.2,732,78
-96.8,31.6,944,70
-96.8,36.4,863,73
-96.8,41.2,879,72
-96.8,46,833,74
-96.6,30.6,1037,67
-96.6,35.4,797,75
-96.6,40.2,927,71
-96.6,45,945,70
-96.4,30.2,1057,66
-96.4,35,777,76
-96.4,39.8,881,72
-96.4,44.6,917,71
-96.2,29.8,1071,65
-96.2,34.6,811,75
-96.2,39.4,868,73
-96.2,44.2,939,70
